business_date,store_id,category_name,revenue_inr
2024-03-01,S06,Frozen & Ready to Eat,9129.46
2024-03-01,S06,Fruits & Vegetables,4880.55
2024-03-01,S06,Home Care,7548.95
2024-03-01,S06,Personal Care,5962.35
2024-03-01,S06,Spices & Masala,4726.059999999999
2024-03-01,S06,Staples & Grains,36065.01
2024-03-01,S06,Stationery & General,4518.27
2024-03-01,S07,Baby Care,32366.460000000003
2024-03-01,S07,Bakery,3243.9400000000005
2024-03-01,S07,Beverages,6408.110000000001
2024-03-01,S07,Bill-level adjustments,-1306.99
2024-03-01,S07,Biscuits & Snacks,1627.69
2024-03-01,S07,Confectionery,2584.37
2024-03-01,S07,Dairy,13034.029999999999
2024-03-01,S07,Edible Oils,23101.37
2024-03-01,S07,Frozen & Ready to Eat,10881.37
2024-03-01,S07,Fruits & Vegetables,3960.209999999999
2024-03-01,S07,Home Care,5256.319999999999
2024-03-01,S07,Personal Care,8165.94
2024-03-01,S07,Spices & Masala,8381.99
2024-03-01,S07,Staples & Grains,21430.590000000004
2024-03-01,S07,Stationery & General,5742.919999999999
2024-03-01,S08,Baby Care,20090.42
2024-03-01,S08,Bakery,1323.0
2024-03-01,S08,Beverages,3594.91
2024-03-01,S08,Bill-level adjustments,-922.3499999999999
2024-03-01,S08,Biscuits & Snacks,1645.7399999999998
2024-03-01,S08,Confectionery,3531.6099999999997
2024-03-01,S08,Dairy,9030.71
2024-03-01,S08,Edible Oils,11786.14
2024-03-01,S08,Frozen & Ready to Eat,5185.44
2024-03-01,S08,Fruits & Vegetables,1729.5699999999997
2024-03-01,S08,Home Care,5054.42
2024-03-01,S08,Personal Care,3157.32
2024-03-01,S08,Spices & Masala,1897.3899999999999
2024-03-01,S08,Staples & Grains,18600.329999999994
2024-03-01,S08,Stationery & General,8758.65
2024-03-01,S09,Baby Care,15204.4
2024-03-01,S09,Bakery,1242.2
2024-03-01,S09,Beverages,3621.9500000000003
2024-03-01,S09,Bill-level adjustments,-224.93
2024-03-01,S09,Biscuits & Snacks,169.28000000000003
2024-03-01,S09,Confectionery,-163.79000000000005
2024-03-01,S09,Dairy,4650.7300000000005
2024-03-01,S09,Edible Oils,5268.68
2024-03-01,S09,Frozen & Ready to Eat,3588.01
2024-03-01,S09,Fruits & Vegetables,873.04
2024-03-01,S09,Home Care,791.02
2024-03-01,S09,Personal Care,4952.58
2024-03-01,S09,Spices & Masala,2698.5299999999997
2024-03-01,S09,Staples & Grains,13254.09
2024-03-01,S09,Stationery & General,1809.7300000000002
2024-03-01,S10,Baby Care,37075.630000000005
2024-03-01,S10,Bakery,4403.639999999999
2024-03-01,S10,Beverages,6748.539999999998
2024-03-01,S10,Bill-level adjustments,-1939.3600000000001
2024-03-01,S10,Biscuits & Snacks,1518.0100000000002
2024-03-01,S10,Confectionery,3793.3900000000003
2024-03-01,S10,Dairy,14292.199999999997
2024-03-01,S10,Edible Oils,27380.079999999998
2024-03-01,S10,Frozen & Ready to Eat,6545.259999999999
2024-03-01,S10,Fruits & Vegetables,5086.910000000001
2024-03-01,S10,Home Care,9539.79
2024-03-01,S10,Personal Care,14601.249999999998
2024-03-01,S10,Spices & Masala,4770.889999999999
2024-03-01,S10,Staples & Grains,52507.46000000001
2024-03-01,S10,Stationery & General,3891.34
2024-03-01,S11,Baby Care,10712.789999999999
2024-03-01,S11,Bakery,1424.4799999999998
2024-03-01,S11,Beverages,1811.65
2024-03-01,S11,Bill-level adjustments,-1157.31
2024-03-01,S11,Biscuits & Snacks,929.98
2024-03-01,S11,Confectionery,1178.3400000000001
2024-03-01,S11,Dairy,2545.54
2024-03-01,S11,Edible Oils,13738.72
2024-03-01,S11,Frozen & Ready to Eat,1533.8
2024-03-01,S11,Fruits & Vegetables,1566.01
2024-03-01,S11,Home Care,4123.929999999999
2024-03-01,S11,Personal Care,4069.15
2024-03-01,S11,Spices & Masala,3437.3499999999995
2024-03-01,S11,Staples & Grains,9237.97
2024-03-01,S11,Stationery & General,2806.14
2024-03-01,S12,Baby Care,19908.090000000004
2024-03-01,S12,Bakery,1432.52
2024-03-01,S12,Beverages,2856.57
2024-03-01,S12,Bill-level adjustments,-1293.51
2024-03-01,S12,Biscuits & Snacks,1364.48
2024-03-01,S12,Confectionery,3205.0499999999997
2024-03-01,S12,Dairy,5302.25
2024-03-01,S12,Edible Oils,18887.05
2024-03-01,S12,Frozen & Ready to Eat,5395.47
2024-03-01,S12,Fruits & Vegetables,4502.909999999999
2024-03-01,S12,Home Care,3621.0099999999998
2024-03-01,S12,Personal Care,1764.2400000000002
2024-03-01,S12,Spices & Masala,5567.399999999999
2024-03-01,S12,Staples & Grains,15082.85
2024-03-01,S12,Stationery & General,6722.4400000000005
2024-03-02,S01,Baby Care,45705.96
2024-03-02,S01,Bakery,2564.9600000000005
2024-03-02,S01,Beverages,12088.03
2024-03-02,S01,Bill-level adjustments,-2632.78
2024-03-02,S01,Biscuits & Snacks,3713.6
2024-03-02,S01,Confectionery,6527.820000000001
2024-03-02,S01,Dairy,15583.670000000002
2024-03-02,S01,Edible Oils,20729.56
2024-03-02,S01,Frozen & Ready to Eat,11501.669999999998
2024-03-02,S01,Fruits & Vegetables,1886.52
2024-03-02,S01,Home Care,10111.02
2024-03-02,S01,Personal Care,10842.15
2024-03-02,S01,Spices & Masala,5413.9800000000005
2024-03-02,S01,Staples & Grains,20094.23
2024-03-02,S01,Stationery & General,9729.5
2024-03-02,S02,Baby Care,21818.82
2024-03-02,S02,Bakery,3774.909999999999
2024-03-02,S02,Beverages,5544.2699999999995
2024-03-02,S02,Bill-level adjustments,-1236.5900000000001
2024-03-02,S02,Biscuits & Snacks,2424.5000000000005
2024-03-02,S02,Confectionery,7377.379999999997
2024-03-02,S02,Dairy,13957.01
2024-03-02,S02,Edible Oils,23342.119999999995
2024-03-02,S02,Frozen & Ready to Eat,7529.149999999999
2024-03-02,S02,Fruits & Vegetables,3052.83
2024-03-02,S02,Home Care,7689.97
2024-03-02,S02,Personal Care,20166.899999999998
2024-03-02,S02,Spices & Masala,5879.990000000001
2024-03-02,S02,Staples & Grains,42238.30999999999
2024-03-02,S02,Stationery & General,8012.099999999999
2024-03-02,S03,Baby Care,30330.36999999999
2024-03-02,S03,Bakery,5371.45
2024-03-02,S03,Beverages,8340.31
2024-03-02,S03,Bill-level adjustments,-524.3
2024-03-02,S03,Biscuits & Snacks,3457.2399999999993
2024-03-02,S03,Confectionery,7013.299999999998
2024-03-02,S03,Dairy,15263.36
2024-03-02,S03,Edible Oils,30416.829999999998
2024-03-02,S03,Frozen & Ready to Eat,12049.630000000001
2024-03-02,S03,Fruits & Vegetables,8028.849999999999
2024-03-02,S03,Home Care,18012.08
2024-03-02,S03,Personal Care,22629.5
2024-03-02,S03,Spices & Masala,7916.380000000001
2024-03-02,S03,Staples & Grains,34194.15
2024-03-02,S03,Stationery & General,10128.619999999999
2024-03-02,S04,Baby Care,24203.030000000002
2024-03-02,S04,Bakery,4457.420000000001
2024-03-02,S04,Beverages,3961.99
2024-03-02,S04,Bill-level adjustments,-596.66
2024-03-02,S04,Biscuits & Snacks,1066.0900000000001
2024-03-02,S04,Confectionery,3714.2199999999993
2024-03-02,S04,Dairy,11348.249999999998
2024-03-02,S04,Edible Oils,24694.649999999998
2024-03-02,S04,Frozen & Ready to Eat,6006.1900000000005
2024-03-02,S04,Fruits & Vegetables,3353.3700000000003
2024-03-02,S04,Home Care,10133.210000000001
2024-03-02,S04,Personal Care,14424.310000000001
2024-03-02,S04,Spices & Masala,2855.5299999999997
2024-03-02,S04,Staples & Grains,17974.58
2024-03-02,S04,Stationery & General,5495.49
2024-03-02,S05,Baby Care,38228.13
2024-03-02,S05,Bakery,2619.4900000000002
2024-03-02,S05,Beverages,5547.610000000001
2024-03-02,S05,Bill-level adjustments,-949.75
2024-03-02,S05,Biscuits & Snacks,728.6700000000001
2024-03-02,S05,Confectionery,1737.2800000000002
2024-03-02,S05,Dairy,5470.919999999999
2024-03-02,S05,Edible Oils,14351.140000000001
2024-03-02,S05,Frozen & Ready to Eat,11452.090000000002
2024-03-02,S05,Fruits & Vegetables,3114.9399999999996
2024-03-02,S05,Home Care,6254.959999999999
2024-03-02,S05,Personal Care,11212.189999999997
2024-03-02,S05,Spices & Masala,3097.53
2024-03-02,S05,Staples & Grains,25383.460000000003
2024-03-02,S05,Stationery & General,6080.0700000000015
2024-03-02,S06,Baby Care,45991.850000000006
2024-03-02,S06,Bakery,5249.36
2024-03-02,S06,Beverages,10692.140000000001
2024-03-02,S06,Bill-level adjustments,-3675.16
2024-03-02,S06,Biscuits & Snacks,4190.82
2024-03-02,S06,Confectionery,5340.1900000000005
2024-03-02,S06,Dairy,12536.51
2024-03-02,S06,Edible Oils,42655.450000000004
2024-03-02,S06,Frozen & Ready to Eat,14312.62
2024-03-02,S06,Fruits & Vegetables,4863.29
2024-03-02,S06,Home Care,11589.84
2024-03-02,S06,Personal Care,11760.06
2024-03-02,S06,Spices & Masala,10406.06
2024-03-02,S06,Staples & Grains,38165.65
2024-03-02,S06,Stationery & General,10170.809999999998
2024-03-02,S07,Baby Care,31911.890000000003
2024-03-02,S07,Bakery,3509.3199999999997
2024-03-02,S07,Beverages,7170.8099999999995
2024-03-02,S07,Bill-level adjustments,-1162.08
2024-03-02,S07,Biscuits & Snacks,2162.5900000000006
2024-03-02,S07,Confectionery,7715.899999999999
2024-03-02,S07,Dairy,6338.709999999999
2024-03-02,S07,Edible Oils,20762.99
2024-03-02,S07,Frozen & Ready to Eat,10123.66
2024-03-02,S07,Fruits & Vegetables,4993.86
2024-03-02,S07,Home Care,11862.72
2024-03-02,S07,Personal Care,10069.109999999999
2024-03-02,S07,Spices & Masala,5075.99
2024-03-02,S07,Staples & Grains,38168.94
2024-03-02,S07,Stationery & General,6960.33
2024-03-02,S08,Baby Care,9900.009999999998
2024-03-02,S08,Bakery,3177.5000000000005
2024-03-02,S08,Beverages,3957.7400000000002
2024-03-02,S08,Bill-level adjustments,-274.0
2024-03-02,S08,Biscuits & Snacks,830.12
2024-03-02,S08,Confectionery,3998.18
2024-03-02,S08,Dairy,5864.59
2024-03-02,S08,Edible Oils,28208.629999999997
2024-03-02,S08,Frozen & Ready to Eat,4138.8099999999995
2024-03-02,S08,Fruits & Vegetables,1895.5
2024-03-02,S08,Home Care,4449.18
2024-03-02,S08,Personal Care,5785.73
2024-03-02,S08,Spices & Masala,3777.45
2024-03-02,S08,Staples & Grains,17390.350000000002
2024-03-02,S08,Stationery & General,3596.11
2024-03-02,S09,Baby Care,27491.92
2024-03-02,S09,Bakery,5085.870000000001
2024-03-02,S09,Beverages,7400.139999999999
2024-03-02,S09,Bill-level adjustments,-1433.1000000000001
2024-03-02,S09,Biscuits & Snacks,3245.48
2024-03-02,S09,Confectionery,3472.93
2024-03-02,S09,Dairy,3753.04
2024-03-02,S09,Edible Oils,12954.72
2024-03-02,S09,Frozen & Ready to Eat,6045.889999999999
2024-03-02,S09,Fruits & Vegetables,7779.200000000001
2024-03-02,S09,Home Care,5388.36
2024-03-02,S09,Personal Care,13581.550000000003
2024-03-02,S09,Spices & Masala,6264.64
2024-03-02,S09,Staples & Grains,31872.090000000004
2024-03-02,S09,Stationery & General,6662.77
2024-03-02,S10,Baby Care,27246.360000000004
2024-03-02,S10,Bakery,3929.1800000000003
2024-03-02,S10,Beverages,11428.490000000002
2024-03-02,S10,Bill-level adjustments,-1377.62
2024-03-02,S10,Biscuits & Snacks,4320.55
2024-03-02,S10,Confectionery,6042.139999999999
2024-03-02,S10,Dairy,10181.24
2024-03-02,S10,Edible Oils,24133.52
2024-03-02,S10,Frozen & Ready to Eat,10563.089999999998
2024-03-02,S10,Fruits & Vegetables,9703.039999999999
2024-03-02,S10,Home Care,14280.510000000002
2024-03-02,S10,Personal Care,25545.28
2024-03-02,S10,Spices & Masala,6790.970000000001
2024-03-02,S10,Staples & Grains,40121.030000000006
2024-03-02,S10,Stationery & General,9900.179999999998
2024-03-02,S11,Baby Care,12305.630000000001
2024-03-02,S11,Bakery,2270.09
2024-03-02,S11,Beverages,5946.439999999999
2024-03-02,S11,Bill-level adjustments,-636.55
2024-03-02,S11,Biscuits & Snacks,2410.1
2024-03-02,S11,Confectionery,1065.8500000000001
2024-03-02,S11,Dairy,6527.25
2024-03-02,S11,Edible Oils,18649.660000000003
2024-03-02,S11,Frozen & Ready to Eat,4262.7
2024-03-02,S11,Fruits & Vegetables,2037.18
2024-03-02,S11,Home Care,4788.179999999999
2024-03-02,S11,Personal Care,6984.159999999999
2024-03-02,S11,Spices & Masala,2334.09
2024-03-02,S11,Staples & Grains,8524.439999999999
2024-03-02,S11,Stationery & General,7212.619999999999
2024-03-02,S12,Baby Care,50393.48
2024-03-02,S12,Bakery,4517.19
2024-03-02,S12,Beverages,11303.300000000001
2024-03-02,S12,Bill-level adjustments,-2444.0299999999997
2024-03-02,S12,Biscuits & Snacks,2124.0
2024-03-02,S12,Confectionery,3711.5200000000004
2024-03-02,S12,Dairy,14064.460000000001
2024-03-02,S12,Edible Oils,27927.2
2024-03-02,S12,Frozen & Ready to Eat,5297.05
2024-03-02,S12,Fruits & Vegetables,6972.319999999999
2024-03-02,S12,Home Care,11859.609999999999
2024-03-02,S12,Personal Care,9863.52
2024-03-02,S12,Spices & Masala,4127.459999999999
2024-03-02,S12,Staples & Grains,29276.149999999998
2024-03-02,S12,Stationery & General,7899.74
2024-03-03,S01,Baby Care,29641.469999999998
2024-03-03,S01,Bakery,2402.31
2024-03-03,S01,Beverages,9868.029999999997
2024-03-03,S01,Bill-level adjustments,-1511.7599999999998
2024-03-03,S01,Biscuits & Snacks,974.19
2024-03-03,S01,Confectionery,3091.9499999999994
2024-03-03,S01,Dairy,7186.929999999999
2024-03-03,S01,Edible Oils,4397.57
2024-03-03,S01,Frozen & Ready to Eat,6873.3499999999985
2024-03-03,S01,Fruits & Vegetables,4500.12
2024-03-03,S01,Home Care,8744.92
2024-03-03,S01,Personal Care,6030.24
2024-03-03,S01,Spices & Masala,2212.52
2024-03-03,S01,Staples & Grains,28045.600000000006
2024-03-03,S01,Stationery & General,7890.2
2024-03-03,S02,Baby Care,29817.160000000003
2024-03-03,S02,Bakery,3189.08
2024-03-03,S02,Beverages,8415.74
2024-03-03,S02,Bill-level adjustments,-1632.78
2024-03-03,S02,Biscuits & Snacks,2498.06
2024-03-03,S02,Confectionery,5978.569999999999
2024-03-03,S02,Dairy,14384.41
2024-03-03,S02,Edible Oils,20400.04
2024-03-03,S02,Frozen & Ready to Eat,8860.48
2024-03-03,S02,Fruits & Vegetables,3145.64
2024-03-03,S02,Home Care,11093.779999999999
2024-03-03,S02,Personal Care,5646.230000000001
2024-03-03,S02,Spices & Masala,5370.469999999998
2024-03-03,S02,Staples & Grains,23745.460000000003
2024-03-03,S02,Stationery & General,14651.75
2024-03-03,S03,Baby Care,32542.339999999997
2024-03-03,S03,Bakery,4846.57
2024-03-03,S03,Beverages,11995.86
2024-03-03,S03,Bill-level adjustments,-2633.12
2024-03-03,S03,Biscuits & Snacks,2895.4400000000005
2024-03-03,S03,Confectionery,7432.000000000001
2024-03-03,S03,Dairy,20831.709999999995
2024-03-03,S03,Edible Oils,22492.26
2024-03-03,S03,Frozen & Ready to Eat,6553.819999999999
2024-03-03,S03,Fruits & Vegetables,6193.419999999999
2024-03-03,S03,Home Care,10290.92
2024-03-03,S03,Personal Care,13558.949999999999
2024-03-03,S03,Spices & Masala,12198.460000000001
2024-03-03,S03,Staples & Grains,30829.450000000004
2024-03-03,S03,Stationery & General,8096.85
2024-03-03,S04,Baby Care,22548.24
2024-03-03,S04,Bakery,1089.23
2024-03-03,S04,Beverages,7996.35
2024-03-03,S04,Bill-level adjustments,-1151.54
2024-03-03,S04,Biscuits & Snacks,88.21000000000006
2024-03-03,S04,Confectionery,4855.320000000001
2024-03-03,S04,Dairy,8073.18
2024-03-03,S04,Edible Oils,5196.750000000003
2024-03-03,S04,Frozen & Ready to Eat,2608.73
2024-03-03,S04,Fruits & Vegetables,2661.9799999999996
2024-03-03,S04,Home Care,3248.1100000000006
2024-03-03,S04,Personal Care,6353.33
2024-03-03,S04,Spices & Masala,4860.83
2024-03-03,S04,Staples & Grains,25843.98
2024-03-03,S04,Stationery & General,6925.61
2024-03-03,S05,Baby Care,27219.769999999997
2024-03-03,S05,Bakery,4139.959999999999
2024-03-03,S05,Beverages,6364.08
2024-03-03,S05,Bill-level adjustments,-1337.82
2024-03-03,S05,Biscuits & Snacks,1538.9199999999998
2024-03-03,S05,Confectionery,4167.7
2024-03-03,S05,Dairy,3636.4799999999996
2024-03-03,S05,Edible Oils,28510.72
2024-03-03,S05,Frozen & Ready to Eat,6550.299999999999
2024-03-03,S05,Fruits & Vegetables,938.5899999999999
2024-03-03,S05,Home Care,8809.199999999999
2024-03-03,S05,Personal Care,8810.89
2024-03-03,S05,Spices & Masala,5505.739999999999
2024-03-03,S05,Staples & Grains,10139.769999999999
2024-03-03,S05,Stationery & General,4230.83
2024-03-03,S06,Baby Care,36381.14000000001
2024-03-03,S06,Bakery,6168.4800000000005
2024-03-03,S06,Beverages,7015.489999999999
2024-03-03,S06,Bill-level adjustments,-1617.17
2024-03-03,S06,Biscuits & Snacks,1978.9200000000003
2024-03-03,S06,Confectionery,7791.67
2024-03-03,S06,Dairy,9134.14
2024-03-03,S06,Edible Oils,31864.53
2024-03-03,S06,Frozen & Ready to Eat,14389.719999999998
2024-03-03,S06,Fruits & Vegetables,3289.8399999999997
2024-03-03,S06,Home Care,8925.21
2024-03-03,S06,Personal Care,20699.75
2024-03-03,S06,Spices & Masala,7503.749999999999
2024-03-03,S06,Staples & Grains,40123.700000000004
2024-03-03,S06,Stationery & General,5481.369999999998
2024-03-03,S07,Baby Care,14186.180000000002
2024-03-03,S07,Bakery,2528.3999999999996
2024-03-03,S07,Beverages,7846.030000000001
2024-03-03,S07,Bill-level adjustments,-697.79
2024-03-03,S07,Biscuits & Snacks,1665.9399999999998
2024-03-03,S07,Confectionery,3722.0699999999997
2024-03-03,S07,Dairy,9402.16
2024-03-03,S07,Edible Oils,9346.89
2024-03-03,S07,Frozen & Ready to Eat,5870.889999999999
2024-03-03,S07,Fruits & Vegetables,3657.85
2024-03-03,S07,Home Care,6402.44
2024-03-03,S07,Personal Care,11631.14
2024-03-03,S07,Spices & Masala,2537.3899999999994
2024-03-03,S07,Staples & Grains,30527.659999999996
2024-03-03,S07,Stationery & General,4778.32
2024-03-03,S08,Baby Care,12227.480000000001
2024-03-03,S08,Bakery,4253.14
2024-03-03,S08,Beverages,5012.22
2024-03-03,S08,Bill-level adjustments,-439.19999999999993
2024-03-03,S08,Biscuits & Snacks,2060.76
2024-03-03,S08,Confectionery,2462.75
2024-03-03,S08,Dairy,7920.899999999999
2024-03-03,S08,Edible Oils,11105.059999999998
2024-03-03,S08,Frozen & Ready to Eat,12515.100000000002
2024-03-03,S08,Fruits & Vegetables,7850.439999999997
2024-03-03,S08,Home Care,2734.9900000000007
2024-03-03,S08,Personal Care,7037.219999999999
2024-03-03,S08,Spices & Masala,4124.380000000001
2024-03-03,S08,Staples & Grains,35233.369999999995
2024-03-03,S08,Stationery & General,4034.11
2024-03-03,S09,Baby Care,17039.920000000002
2024-03-03,S09,Bakery,790.9300000000001
2024-03-03,S09,Beverages,3969.5200000000004
2024-03-03,S09,Bill-level adjustments,-962.8399999999999
2024-03-03,S09,Biscuits & Snacks,1694.75
2024-03-03,S09,Confectionery,2586.41
2024-03-03,S09,Dairy,6268.41
2024-03-03,S09,Edible Oils,23942.400000000005
2024-03-03,S09,Frozen & Ready to Eat,8823.64
2024-03-03,S09,Fruits & Vegetables,2166.79
2024-03-03,S09,Home Care,6124.410000000001
2024-03-03,S09,Personal Care,4324.210000000001
2024-03-03,S09,Spices & Masala,4065.17
2024-03-03,S09,Staples & Grains,2996.59
2024-03-03,S09,Stationery & General,5466.5599999999995
2024-03-03,S10,Baby Care,37596.99
2024-03-03,S10,Bakery,3614.9800000000005
2024-03-03,S10,Beverages,8685.56
2024-03-03,S10,Bill-level adjustments,-1977.0200000000002
2024-03-03,S10,Biscuits & Snacks,4048.22
2024-03-03,S10,Confectionery,9363.100000000002
2024-03-03,S10,Dairy,18380.020000000004
2024-03-03,S10,Edible Oils,30651.579999999998
2024-03-03,S10,Frozen & Ready to Eat,14726.289999999999
2024-03-03,S10,Fruits & Vegetables,9855.45
2024-03-03,S10,Home Care,8015.460000000002
2024-03-03,S10,Personal Care,20050.129999999997
2024-03-03,S10,Spices & Masala,10320.470000000003
2024-03-03,S10,Staples & Grains,51012.00999999999
2024-03-03,S10,Stationery & General,10498.14
2024-03-03,S11,Baby Care,20243.789999999997
2024-03-03,S11,Bakery,1832.3899999999999
2024-03-03,S11,Beverages,2830.48
2024-03-03,S11,Bill-level adjustments,-1301.08
2024-03-03,S11,Biscuits & Snacks,1178.5700000000002
2024-03-03,S11,Confectionery,2725.2200000000003
2024-03-03,S11,Dairy,7989.549999999999
2024-03-03,S11,Edible Oils,9101.25
2024-03-03,S11,Frozen & Ready to Eat,5501.34
2024-03-03,S11,Fruits & Vegetables,3813.0900000000006
2024-03-03,S11,Home Care,4801.62
2024-03-03,S11,Personal Care,13253.100000000002
2024-03-03,S11,Spices & Masala,4682.009999999999
2024-03-03,S11,Staples & Grains,23391.779999999995
2024-03-03,S11,Stationery & General,4792.549999999999
2024-03-03,S12,Baby Care,28660.71
2024-03-03,S12,Bakery,2240.2299999999996
2024-03-03,S12,Beverages,2425.3299999999995
2024-03-03,S12,Bill-level adjustments,-1607.42
2024-03-03,S12,Biscuits & Snacks,2190.75
2024-03-03,S12,Confectionery,3241.95
2024-03-03,S12,Dairy,14169.74
2024-03-03,S12,Edible Oils,14553.21
2024-03-03,S12,Frozen & Ready to Eat,3509.52
2024-03-03,S12,Fruits & Vegetables,4335.179999999999
2024-03-03,S12,Home Care,6480.889999999999
2024-03-03,S12,Personal Care,7945.72
2024-03-03,S12,Spices & Masala,2568.17
2024-03-03,S12,Staples & Grains,22163.91
2024-03-03,S12,Stationery & General,6236.860000000001
2024-03-04,S01,Baby Care,21627.920000000002
2024-03-04,S01,Bakery,2295.6299999999997
2024-03-04,S01,Beverages,6752.69
2024-03-04,S01,Bill-level adjustments,-415.0
2024-03-04,S01,Biscuits & Snacks,893.19
2024-03-04,S01,Confectionery,3551.44
2024-03-04,S01,Dairy,7979.929999999999
2024-03-04,S01,Edible Oils,4924.139999999999
2024-03-04,S01,Frozen & Ready to Eat,3908.3099999999995
2024-03-04,S01,Fruits & Vegetables,4252.0
2024-03-04,S01,Home Care,7027.429999999999
2024-03-04,S01,Personal Care,6367.709999999999
2024-03-04,S01,Spices & Masala,6908.380000000001
2024-03-04,S01,Staples & Grains,34548.43000000001
2024-03-04,S01,Stationery & General,3083.4599999999996
2024-03-04,S02,Baby Care,15793.820000000003
2024-03-04,S02,Bakery,1926.19
2024-03-04,S02,Beverages,3358.12
2024-03-04,S02,Bill-level adjustments,-418.81
2024-03-04,S02,Biscuits & Snacks,736.51
2024-03-04,S02,Confectionery,4546.13
2024-03-04,S02,Dairy,6411.77
2024-03-04,S02,Edible Oils,14740.329999999998
2024-03-04,S02,Frozen & Ready to Eat,4925.400000000001
2024-03-04,S02,Fruits & Vegetables,2541.9900000000002
2024-03-04,S02,Home Care,575.65
2024-03-04,S02,Personal Care,8548.43
2024-03-04,S02,Spices & Masala,3729.93
2024-03-04,S02,Staples & Grains,11007.19
2024-03-04,S02,Stationery & General,5541.32
2024-03-04,S03,Baby Care,16735.71
2024-03-04,S03,Bakery,4390.06
2024-03-04,S03,Beverages,7152.419999999999
2024-03-04,S03,Bill-level adjustments,-650.55
2024-03-04,S03,Biscuits & Snacks,1162.84
